# time(ps) 	kappa_ee_mean	kappa_ee_upper	kappa_ee_lower
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-03	2.590297e-01	2.590297e-01	2.590297e-01
2.000000e-03	5.158113e-01	5.158113e-01	5.158113e-01
3.000000e-03	7.681290e-01	7.681290e-01	7.681290e-01
4.000000e-03	1.013830e+00	1.013830e+00	1.013830e+00
5.000000e-03	1.250853e+00	1.250853e+00	1.250853e+00
6.000000e-03	1.477254e+00	1.477254e+00	1.477254e+00
7.000000e-03	1.691231e+00	1.691231e+00	1.691231e+00
8.000000e-03	1.891144e+00	1.891144e+00	1.891144e+00
9.000000e-03	2.075528e+00	2.075528e+00	2.075528e+00
1.000000e-02	2.243106e+00	2.243106e+00	2.243106e+00
1.100000e-02	2.392798e+00	2.392798e+00	2.392798e+00
1.200000e-02	2.523728e+00	2.523728e+00	2.523728e+00
1.300000e-02	2.635223e+00	2.635223e+00	2.635223e+00
1.400000e-02	2.726812e+00	2.726812e+00	2.726812e+00
1.500000e-02	2.798227e+00	2.798227e+00	2.798227e+00
1.600000e-02	2.849397e+00	2.849397e+00	2.849397e+00
1.700000e-02	2.880441e+00	2.880441e+00	2.880441e+00
1.800000e-02	2.891665e+00	2.891665e+00	2.891665e+00
1.900000e-02	2.883549e+00	2.883549e+00	2.883549e+00
2.000000e-02	2.856742e+00	2.856742e+00	2.856742e+00
2.100000e-02	2.812054e+00	2.812054e+00	2.812054e+00
2.200000e-02	2.750440e+00	2.750440e+00	2.750440e+00
2.300000e-02	2.672994e+00	2.672994e+00	2.672994e+00
2.400000e-02	2.580934e+00	2.580934e+00	2.580934e+00
2.500000e-02	2.475591e+00	2.475591e+00	2.475591e+00
2.600000e-02	2.358397e+00	2.358397e+00	2.358397e+00
2.700000e-02	2.230864e+00	2.230864e+00	2.230864e+00
2.800000e-02	2.094579e+00	2.094579e+00	2.094579e+00
2.900000e-02	1.951178e+00	1.951178e+00	1.951178e+00
3.000000e-02	1.802339e+00	1.802339e+00	1.802339e+00
3.100000e-02	1.649760e+00	1.649760e+00	1.649760e+00
3.200000e-02	1.495146e+00	1.495146e+00	1.495146e+00
3.300000e-02	1.340190e+00	1.340190e+00	1.340190e+00
3.400000e-02	1.186559e+00	1.186559e+00	1.186559e+00
3.500000e-02	1.035878e+00	1.035878e+00	1.035878e+00
3.600000e-02	8.897145e-01	8.897145e-01	8.897145e-01
3.700000e-02	7.495655e-01	7.495655e-01	7.495655e-01
3.800000e-02	6.168428e-01	6.168428e-01	6.168428e-01
3.900000e-02	4.928611e-01	4.928611e-01	4.928611e-01
4.000000e-02	3.788275e-01	3.788275e-01	3.788275e-01
4.100000e-02	2.758308e-01	2.758308e-01	2.758308e-01
4.200000e-02	1.848328e-01	1.848328e-01	1.848328e-01
4.300000e-02	1.066613e-01	1.066613e-01	1.066613e-01
4.400000e-02	4.200334e-02	4.200334e-02	4.200334e-02
4.500000e-02	-8.599386e-03	-8.599386e-03	-8.599386e-03
4.600000e-02	-4.475418e-02	-4.475418e-02	-4.475418e-02
4.700000e-02	-6.621960e-02	-6.621960e-02	-6.621960e-02
4.800000e-02	-7.290644e-02	-7.290644e-02	-7.290644e-02
4.900000e-02	-6.487739e-02	-6.487739e-02	-6.487739e-02
5.000000e-02	-4.234540e-02	-4.234540e-02	-4.234540e-02
5.100000e-02	-5.670833e-03	-5.670833e-03	-5.670833e-03
5.200000e-02	4.464274e-02	4.464274e-02	4.464274e-02
5.300000e-02	1.079539e-01	1.079539e-01	1.079539e-01
5.400000e-02	1.834902e-01	1.834902e-01	1.834902e-01
5.500000e-02	2.703555e-01	2.703555e-01	2.703555e-01
5.600000e-02	3.675398e-01	3.675398e-01	3.675398e-01
5.700000e-02	4.739285e-01	4.739285e-01	4.739285e-01
5.800000e-02	5.883139e-01	5.883139e-01	5.883139e-01
5.900000e-02	7.094076e-01	7.094076e-01	7.094076e-01
6.000000e-02	8.358530e-01	8.358530e-01	8.358530e-01
6.100000e-02	9.662390e-01	9.662390e-01	9.662390e-01
6.200000e-02	1.099115e+00	1.099115e+00	1.099115e+00
6.300000e-02	1.233005e+00	1.233005e+00	1.233005e+00
6.400000e-02	1.366423e+00	1.366423e+00	1.366423e+00
6.500000e-02	1.497888e+00	1.497888e+00	1.497888e+00
6.600000e-02	1.625941e+00	1.625941e+00	1.625941e+00
6.700000e-02	1.749158e+00	1.749158e+00	1.749158e+00
6.800000e-02	1.866164e+00	1.866164e+00	1.866164e+00
6.900000e-02	1.975652e+00	1.975652e+00	1.975652e+00
7.000000e-02	2.076391e+00	2.076391e+00	2.076391e+00
7.100000e-02	2.167241e+00	2.167241e+00	2.167241e+00
7.200000e-02	2.247168e+00	2.247168e+00	2.247168e+00
7.300000e-02	2.315249e+00	2.315249e+00	2.315249e+00
7.400000e-02	2.370685e+00	2.370685e+00	2.370685e+00
7.500000e-02	2.412809e+00	2.412809e+00	2.412809e+00
7.600000e-02	2.441092e+00	2.441092e+00	2.441092e+00
7.700000e-02	2.455148e+00	2.455148e+00	2.455148e+00
7.800000e-02	2.454739e+00	2.454739e+00	2.454739e+00
7.900000e-02	2.439779e+00	2.439779e+00	2.439779e+00
8.000000e-02	2.410329e+00	2.410329e+00	2.410329e+00
8.100000e-02	2.366603e+00	2.366603e+00	2.366603e+00
8.200000e-02	2.308962e+00	2.308962e+00	2.308962e+00
8.300000e-02	2.237910e+00	2.237910e+00	2.237910e+00
8.400000e-02	2.154090e+00	2.154090e+00	2.154090e+00
8.500000e-02	2.058277e+00	2.058277e+00	2.058277e+00
8.600000e-02	1.951369e+00	1.951369e+00	1.951369e+00
8.700000e-02	1.834379e+00	1.834379e+00	1.834379e+00
8.800000e-02	1.708420e+00	1.708420e+00	1.708420e+00
8.900000e-02	1.574701e+00	1.574701e+00	1.574701e+00
9.000000e-02	1.434506e+00	1.434506e+00	1.434506e+00
9.100000e-02	1.289185e+00	1.289185e+00	1.289185e+00
9.200000e-02	1.140140e+00	1.140140e+00	1.140140e+00
9.300000e-02	9.888054e-01	9.888054e-01	9.888054e-01
9.400000e-02	8.366397e-01	8.366397e-01	8.366397e-01
9.500000e-02	6.851050e-01	6.851050e-01	6.851050e-01
9.600000e-02	5.356540e-01	5.356540e-01	5.356540e-01
9.700000e-02	3.897141e-01	3.897141e-01	3.897141e-01
9.800000e-02	2.486733e-01	2.486733e-01	2.486733e-01
9.900000e-02	1.138655e-01	1.138655e-01	1.138655e-01
1.000000e-01	-1.344225e-02	-1.344225e-02	-1.344225e-02
1.010000e-01	-1.320632e-01	-1.320632e-01	-1.320632e-01
1.020000e-01	-2.409018e-01	-2.409018e-01	-2.409018e-01
1.030000e-01	-3.389650e-01	-3.389650e-01	-3.389650e-01
1.040000e-01	-4.253709e-01	-4.253709e-01	-4.253709e-01
1.050000e-01	-4.993576e-01	-4.993576e-01	-4.993576e-01
1.060000e-01	-5.602899e-01	-5.602899e-01	-5.602899e-01
1.070000e-01	-6.076646e-01	-6.076646e-01	-6.076646e-01
1.080000e-01	-6.411153e-01	-6.411153e-01	-6.411153e-01
1.090000e-01	-6.604145e-01	-6.604145e-01	-6.604145e-01
1.100000e-01	-6.654754e-01	-6.654754e-01	-6.654754e-01
1.110000e-01	-6.563520e-01	-6.563520e-01	-6.563520e-01
1.120000e-01	-6.332376e-01	-6.332376e-01	-6.332376e-01
1.130000e-01	-5.964618e-01	-5.964618e-01	-5.964618e-01
1.140000e-01	-5.464870e-01	-5.464870e-01	-5.464870e-01
1.150000e-01	-4.839027e-01	-4.839027e-01	-4.839027e-01
1.160000e-01	-4.094192e-01	-4.094192e-01	-4.094192e-01
1.170000e-01	-3.238597e-01	-3.238597e-01	-3.238597e-01
1.180000e-01	-2.281518e-01	-2.281518e-01	-2.281518e-01
1.190000e-01	-1.233175e-01	-1.233175e-01	-1.233175e-01
1.200000e-01	-1.046310e-02	-1.046310e-02	-1.046310e-02
1.210000e-01	1.092327e-01	1.092327e-01	1.092327e-01
1.220000e-01	2.345305e-01	2.345305e-01	2.345305e-01
1.230000e-01	3.641428e-01	3.641428e-01	3.641428e-01
1.240000e-01	4.967469e-01	4.967469e-01	4.967469e-01
1.250000e-01	6.309979e-01	6.309979e-01	6.309979e-01
1.260000e-01	7.655425e-01	7.655425e-01	7.655425e-01
1.270000e-01	8.990319e-01	8.990319e-01	8.990319e-01
1.280000e-01	1.030135e+00	1.030135e+00	1.030135e+00
1.290000e-01	1.157551e+00	1.157551e+00	1.157551e+00
1.300000e-01	1.280024e+00	1.280024e+00	1.280024e+00
1.310000e-01	1.396350e+00	1.396350e+00	1.396350e+00
1.320000e-01	1.505395e+00	1.505395e+00	1.505395e+00
1.330000e-01	1.606099e+00	1.606099e+00	1.606099e+00
1.340000e-01	1.697491e+00	1.697491e+00	1.697491e+00
1.350000e-01	1.778695e+00	1.778695e+00	1.778695e+00
1.360000e-01	1.848939e+00	1.848939e+00	1.848939e+00
1.370000e-01	1.907562e+00	1.907562e+00	1.907562e+00
1.380000e-01	1.954016e+00	1.954016e+00	1.954016e+00
1.390000e-01	1.987879e+00	1.987879e+00	1.987879e+00
1.400000e-01	2.008849e+00	2.008849e+00	2.008849e+00
1.410000e-01	2.016755e+00	2.016755e+00	2.016755e+00
1.420000e-01	2.011550e+00	2.011550e+00	2.011550e+00
1.430000e-01	1.993317e+00	1.993317e+00	1.993317e+00
1.440000e-01	1.962266e+00	1.962266e+00	1.962266e+00
1.450000e-01	1.918730e+00	1.918730e+00	1.918730e+00
1.460000e-01	1.863166e+00	1.863166e+00	1.863166e+00
1.470000e-01	1.796143e+00	1.796143e+00	1.796143e+00
1.480000e-01	1.718344e+00	1.718344e+00	1.718344e+00
1.490000e-01	1.630556e+00	1.630556e+00	1.630556e+00
1.500000e-01	1.533660e+00	1.533660e+00	1.533660e+00
1.510000e-01	1.428628e+00	1.428628e+00	1.428628e+00
1.520000e-01	1.316507e+00	1.316507e+00	1.316507e+00
1.530000e-01	1.198413e+00	1.198413e+00	1.198413e+00
1.540000e-01	1.075519e+00	1.075519e+00	1.075519e+00
1.550000e-01	9.490435e-01	9.490435e-01	9.490435e-01
1.560000e-01	8.202368e-01	8.202368e-01	8.202368e-01
1.570000e-01	6.903703e-01	6.903703e-01	6.903703e-01
1.580000e-01	5.607225e-01	5.607225e-01	5.607225e-01
1.590000e-01	4.325666e-01	4.325666e-01	4.325666e-01
1.600000e-01	3.071578e-01	3.071578e-01	3.071578e-01
1.610000e-01	1.857199e-01	1.857199e-01	1.857199e-01
1.620000e-01	6.943330e-02	6.943330e-02	6.943330e-02
1.630000e-01	-4.057685e-02	-4.057685e-02	-4.057685e-02
1.640000e-01	-1.432523e-01	-1.432523e-01	-1.432523e-01
1.650000e-01	-2.376121e-01	-2.376121e-01	-2.376121e-01
1.660000e-01	-3.227626e-01	-3.227626e-01	-3.227626e-01
1.670000e-01	-3.979061e-01	-3.979061e-01	-3.979061e-01
1.680000e-01	-4.623484e-01	-4.623484e-01	-4.623484e-01
1.690000e-01	-5.155061e-01	-5.155061e-01	-5.155061e-01
1.700000e-01	-5.569114e-01	-5.569114e-01	-5.569114e-01
1.710000e-01	-5.862164e-01	-5.862164e-01	-5.862164e-01
1.720000e-01	-6.031962e-01	-6.031962e-01	-6.031962e-01
1.730000e-01	-6.077503e-01	-6.077503e-01	-6.077503e-01
1.740000e-01	-5.999032e-01	-5.999032e-01	-5.999032e-01
1.750000e-01	-5.798028e-01	-5.798028e-01	-5.798028e-01
1.760000e-01	-5.477189e-01	-5.477189e-01	-5.477189e-01
1.770000e-01	-5.040393e-01	-5.040393e-01	-5.040393e-01
1.780000e-01	-4.492649e-01	-4.492649e-01	-4.492649e-01
1.790000e-01	-3.840046e-01	-3.840046e-01	-3.840046e-01
1.800000e-01	-3.089677e-01	-3.089677e-01	-3.089677e-01
1.810000e-01	-2.249568e-01	-2.249568e-01	-2.249568e-01
1.820000e-01	-1.328584e-01	-1.328584e-01	-1.328584e-01
1.830000e-01	-3.363404e-02	-3.363404e-02	-3.363404e-02
1.840000e-01	7.169041e-02	7.169041e-02	7.169041e-02
1.850000e-01	1.820353e-01	1.820353e-01	1.820353e-01
1.860000e-01	2.962784e-01	2.962784e-01	2.962784e-01
1.870000e-01	4.132668e-01	4.132668e-01	4.132668e-01
1.880000e-01	5.318283e-01	5.318283e-01	5.318283e-01
1.890000e-01	6.507839e-01	6.507839e-01	6.507839e-01
1.900000e-01	7.689591e-01	7.689591e-01	7.689591e-01
1.910000e-01	8.851961e-01	8.851961e-01	8.851961e-01
1.920000e-01	9.983649e-01	9.983649e-01	9.983649e-01
1.930000e-01	1.107375e+00	1.107375e+00	1.107375e+00
1.940000e-01	1.211184e+00	1.211184e+00	1.211184e+00
1.950000e-01	1.308811e+00	1.308811e+00	1.308811e+00
1.960000e-01	1.399343e+00	1.399343e+00	1.399343e+00
1.970000e-01	1.481942e+00	1.481942e+00	1.481942e+00
1.980000e-01	1.555857e+00	1.555857e+00	1.555857e+00
1.990000e-01	1.620426e+00	1.620426e+00	1.620426e+00
2.000000e-01	1.675086e+00	1.675086e+00	1.675086e+00
2.010000e-01	1.719372e+00	1.719372e+00	1.719372e+00
2.020000e-01	1.752926e+00	1.752926e+00	1.752926e+00
2.030000e-01	1.775495e+00	1.775495e+00	1.775495e+00
2.040000e-01	1.786937e+00	1.786937e+00	1.786937e+00
2.050000e-01	1.787217e+00	1.787217e+00	1.787217e+00
2.060000e-01	1.776409e+00	1.776409e+00	1.776409e+00
2.070000e-01	1.754694e+00	1.754694e+00	1.754694e+00
2.080000e-01	1.722356e+00	1.722356e+00	1.722356e+00
2.090000e-01	1.679780e+00	1.679780e+00	1.679780e+00
2.100000e-01	1.627450e+00	1.627450e+00	1.627450e+00
2.110000e-01	1.565938e+00	1.565938e+00	1.565938e+00
2.120000e-01	1.495903e+00	1.495903e+00	1.495903e+00
2.130000e-01	1.418084e+00	1.418084e+00	1.418084e+00
2.140000e-01	1.333289e+00	1.333289e+00	1.333289e+00
2.150000e-01	1.242393e+00	1.242393e+00	1.242393e+00
2.160000e-01	1.146324e+00	1.146324e+00	1.146324e+00
2.170000e-01	1.046057e+00	1.046057e+00	1.046057e+00
2.180000e-01	9.426061e-01	9.426061e-01	9.426061e-01
2.190000e-01	8.370112e-01	8.370112e-01	8.370112e-01
2.200000e-01	7.303307e-01	7.303307e-01	7.303307e-01
2.210000e-01	6.236307e-01	6.236307e-01	6.236307e-01
2.220000e-01	5.179751e-01	5.179751e-01	5.179751e-01
2.230000e-01	4.144148e-01	4.144148e-01	4.144148e-01
2.240000e-01	3.139783e-01	3.139783e-01	3.139783e-01
2.250000e-01	2.176612e-01	2.176612e-01	2.176612e-01
2.260000e-01	1.264168e-01	1.264168e-01	1.264168e-01
2.270000e-01	4.114670e-02	4.114670e-02	4.114670e-02
2.280000e-01	-3.730819e-02	-3.730819e-02	-3.730819e-02
2.290000e-01	-1.081758e-01	-1.081758e-01	-1.081758e-01
2.300000e-01	-1.707605e-01	-1.707605e-01	-1.707605e-01
2.310000e-01	-2.244505e-01	-2.244505e-01	-2.244505e-01
2.320000e-01	-2.687235e-01	-2.687235e-01	-2.687235e-01
2.330000e-01	-3.031519e-01	-3.031519e-01	-3.031519e-01
2.340000e-01	-3.274078e-01	-3.274078e-01	-3.274078e-01
2.350000e-01	-3.412655e-01	-3.412655e-01	-3.412655e-01
2.360000e-01	-3.446043e-01	-3.446043e-01	-3.446043e-01
2.370000e-01	-3.374094e-01	-3.374094e-01	-3.374094e-01
2.380000e-01	-3.197724e-01	-3.197724e-01	-3.197724e-01
2.390000e-01	-2.918898e-01	-2.918898e-01	-2.918898e-01
2.400000e-01	-2.540617e-01	-2.540617e-01	-2.540617e-01
2.410000e-01	-2.066877e-01	-2.066877e-01	-2.066877e-01
2.420000e-01	-1.502635e-01	-1.502635e-01	-1.502635e-01
2.430000e-01	-8.537554e-02	-8.537554e-02	-8.537554e-02
2.440000e-01	-1.269463e-02	-1.269463e-02	-1.269463e-02
2.450000e-01	6.703084e-02	6.703084e-02	6.703084e-02
2.460000e-01	1.529828e-01	1.529828e-01	1.529828e-01
2.470000e-01	2.442822e-01	2.442822e-01	2.442822e-01
2.480000e-01	3.399980e-01	3.399980e-01	3.399980e-01
2.490000e-01	4.391570e-01	4.391570e-01	4.391570e-01
2.500000e-01	5.407543e-01	5.407543e-01	5.407543e-01
2.510000e-01	6.437635e-01	6.437635e-01	6.437635e-01
2.520000e-01	7.471475e-01	7.471475e-01	7.471475e-01
2.530000e-01	8.498695e-01	8.498695e-01	8.498695e-01
2.540000e-01	9.509035e-01	9.509035e-01	9.509035e-01
2.550000e-01	1.049245e+00	1.049245e+00	1.049245e+00
2.560000e-01	1.143921e+00	1.143921e+00	1.143921e+00
2.570000e-01	1.234001e+00	1.234001e+00	1.234001e+00
2.580000e-01	1.318606e+00	1.318606e+00	1.318606e+00
2.590000e-01	1.396914e+00	1.396914e+00	1.396914e+00
2.600000e-01	1.468175e+00	1.468175e+00	1.468175e+00
2.610000e-01	1.531711e+00	1.531711e+00	1.531711e+00
2.620000e-01	1.586928e+00	1.586928e+00	1.586928e+00
2.630000e-01	1.633318e+00	1.633318e+00	1.633318e+00
2.640000e-01	1.670465e+00	1.670465e+00	1.670465e+00
2.650000e-01	1.698049e+00	1.698049e+00	1.698049e+00
2.660000e-01	1.715847e+00	1.715847e+00	1.715847e+00
2.670000e-01	1.723737e+00	1.723737e+00	1.723737e+00
2.680000e-01	1.721696e+00	1.721696e+00	1.721696e+00
2.690000e-01	1.709800e+00	1.709800e+00	1.709800e+00
2.700000e-01	1.688223e+00	1.688223e+00	1.688223e+00
2.710000e-01	1.657236e+00	1.657236e+00	1.657236e+00
2.720000e-01	1.617199e+00	1.617199e+00	1.617199e+00
2.730000e-01	1.568563e+00	1.568563e+00	1.568563e+00
2.740000e-01	1.511858e+00	1.511858e+00	1.511858e+00
2.750000e-01	1.447692e+00	1.447692e+00	1.447692e+00
2.760000e-01	1.376742e+00	1.376742e+00	1.376742e+00
2.770000e-01	1.299747e+00	1.299747e+00	1.299747e+00
2.780000e-01	1.217501e+00	1.217501e+00	1.217501e+00
2.790000e-01	1.130844e+00	1.130844e+00	1.130844e+00
2.800000e-01	1.040650e+00	1.040650e+00	1.040650e+00
2.810000e-01	9.478265e-01	9.478265e-01	9.478265e-01
2.820000e-01	8.532953e-01	8.532953e-01	8.532953e-01
2.830000e-01	7.579898e-01	7.579898e-01	7.579898e-01
2.840000e-01	6.628436e-01	6.628436e-01	6.628436e-01
2.850000e-01	5.687813e-01	5.687813e-01	5.687813e-01
2.860000e-01	4.767095e-01	4.767095e-01	4.767095e-01
2.870000e-01	3.875085e-01	3.875085e-01	3.875085e-01
2.880000e-01	3.020235e-01	3.020235e-01	3.020235e-01
2.890000e-01	2.210568e-01	2.210568e-01	2.210568e-01
2.900000e-01	1.453603e-01	1.453603e-01	1.453603e-01
2.910000e-01	7.562875e-02	7.562875e-02	7.562875e-02
2.920000e-01	1.249294e-02	1.249294e-02	1.249294e-02
2.930000e-01	-4.348543e-02	-4.348543e-02	-4.348543e-02
2.940000e-01	-9.181902e-02	-9.181902e-02	-9.181902e-02
2.950000e-01	-1.320990e-01	-1.320990e-01	-1.320990e-01
2.960000e-01	-1.639986e-01	-1.639986e-01	-1.639986e-01
2.970000e-01	-1.872755e-01	-1.872755e-01	-1.872755e-01
2.980000e-01	-2.017741e-01	-2.017741e-01	-2.017741e-01
2.990000e-01	-2.074261e-01	-2.074261e-01	-2.074261e-01
3.000000e-01	-2.042509e-01	-2.042509e-01	-2.042509e-01
3.010000e-01	-1.923549e-01	-1.923549e-01	-1.923549e-01
3.020000e-01	-1.719299e-01	-1.719299e-01	-1.719299e-01
3.030000e-01	-1.432509e-01	-1.432509e-01	-1.432509e-01
3.040000e-01	-1.066725e-01	-1.066725e-01	-1.066725e-01
3.050000e-01	-6.262577e-02	-6.262577e-02	-6.262577e-02
3.060000e-01	-1.161296e-02	-1.161296e-02	-1.161296e-02
3.070000e-01	4.579748e-02	4.579748e-02	4.579748e-02
3.080000e-01	1.089769e-01	1.089769e-01	1.089769e-01
3.090000e-01	1.772429e-01	1.772429e-01	1.772429e-01
3.100000e-01	2.498665e-01	2.498665e-01	2.498665e-01
3.110000e-01	3.260791e-01	3.260791e-01	3.260791e-01
3.120000e-01	4.050809e-01	4.050809e-01	4.050809e-01
3.130000e-01	4.860482e-01	4.860482e-01	4.860482e-01
3.140000e-01	5.681424e-01	5.681424e-01	5.681424e-01
3.150000e-01	6.505178e-01	6.505178e-01	6.505178e-01
3.160000e-01	7.323301e-01	7.323301e-01	7.323301e-01
3.170000e-01	8.127450e-01	8.127450e-01	8.127450e-01
3.180000e-01	8.909465e-01	8.909465e-01	8.909465e-01
3.190000e-01	9.661443e-01	9.661443e-01	9.661443e-01
3.200000e-01	1.037582e+00	1.037582e+00	1.037582e+00
3.210000e-01	1.104546e+00	1.104546e+00	1.104546e+00
3.220000e-01	1.166368e+00	1.166368e+00	1.166368e+00
3.230000e-01	1.222438e+00	1.222438e+00	1.222438e+00
3.240000e-01	1.272203e+00	1.272203e+00	1.272203e+00
3.250000e-01	1.315179e+00	1.315179e+00	1.315179e+00
3.260000e-01	1.350949e+00	1.350949e+00	1.350949e+00
3.270000e-01	1.379175e+00	1.379175e+00	1.379175e+00
3.280000e-01	1.399592e+00	1.399592e+00	1.399592e+00
3.290000e-01	1.412016e+00	1.412016e+00	1.412016e+00
3.300000e-01	1.416344e+00	1.416344e+00	1.416344e+00
3.310000e-01	1.412556e+00	1.412556e+00	1.412556e+00
3.320000e-01	1.400713e+00	1.400713e+00	1.400713e+00
3.330000e-01	1.380955e+00	1.380955e+00	1.380955e+00
3.340000e-01	1.353502e+00	1.353502e+00	1.353502e+00
3.350000e-01	1.318651e+00	1.318651e+00	1.318651e+00
3.360000e-01	1.276772e+00	1.276772e+00	1.276772e+00
3.370000e-01	1.228303e+00	1.228303e+00	1.228303e+00
3.380000e-01	1.173747e+00	1.173747e+00	1.173747e+00
3.390000e-01	1.113667e+00	1.113667e+00	1.113667e+00
3.400000e-01	1.048677e+00	1.048677e+00	1.048677e+00
3.410000e-01	9.794393e-01	9.794393e-01	9.794393e-01
3.420000e-01	9.066567e-01	9.066567e-01	9.066567e-01
3.430000e-01	8.310635e-01	8.310635e-01	8.310635e-01
3.440000e-01	7.534189e-01	7.534189e-01	7.534189e-01
3.450000e-01	6.744995e-01	6.744995e-01	6.744995e-01
3.460000e-01	5.950904e-01	5.950904e-01	5.950904e-01
3.470000e-01	5.159778e-01	5.159778e-01	5.159778e-01
3.480000e-01	4.379403e-01	4.379403e-01	4.379403e-01
3.490000e-01	3.617411e-01	3.617411e-01	3.617411e-01
3.500000e-01	2.881201e-01	2.881201e-01	2.881201e-01
3.510000e-01	2.177863e-01	2.177863e-01	2.177863e-01
3.520000e-01	1.514108e-01	1.514108e-01	1.514108e-01
3.530000e-01	8.961972e-02	8.961972e-02	8.961972e-02
3.540000e-01	3.298839e-02	3.298839e-02	3.298839e-02
3.550000e-01	-1.796448e-02	-1.796448e-02	-1.796448e-02
3.560000e-01	-6.278168e-02	-6.278168e-02	-6.278168e-02
3.570000e-01	-1.010717e-01	-1.010717e-01	-1.010717e-01
3.580000e-01	-1.325123e-01	-1.325123e-01	-1.325123e-01
3.590000e-01	-1.568532e-01	-1.568532e-01	-1.568532e-01
3.600000e-01	-1.739177e-01	-1.739177e-01	-1.739177e-01
3.610000e-01	-1.836042e-01	-1.836042e-01	-1.836042e-01
3.620000e-01	-1.858863e-01	-1.858863e-01	-1.858863e-01
3.630000e-01	-1.808120e-01	-1.808120e-01	-1.808120e-01
3.640000e-01	-1.685027e-01	-1.685027e-01	-1.685027e-01
3.650000e-01	-1.491513e-01	-1.491513e-01	-1.491513e-01
3.660000e-01	-1.230189e-01	-1.230189e-01	-1.230189e-01
3.670000e-01	-9.043162e-02	-9.043162e-02	-9.043162e-02
3.680000e-01	-5.177647e-02	-5.177647e-02	-5.177647e-02
3.690000e-01	-7.496756e-03	-7.496756e-03	-7.496756e-03
3.700000e-01	4.191320e-02	4.191320e-02	4.191320e-02
3.710000e-01	9.591362e-02	9.591362e-02	9.591362e-02
3.720000e-01	1.539252e-01	1.539252e-01	1.539252e-01
3.730000e-01	2.153355e-01	2.153355e-01	2.153355e-01
3.740000e-01	2.795054e-01	2.795054e-01	2.795054e-01
3.750000e-01	3.457754e-01	3.457754e-01	3.457754e-01
3.760000e-01	4.134730e-01	4.134730e-01	4.134730e-01
3.770000e-01	4.819189e-01	4.819189e-01	4.819189e-01
3.780000e-01	5.504338e-01	5.504338e-01	5.504338e-01
3.790000e-01	6.183449e-01	6.183449e-01	6.183449e-01
3.800000e-01	6.849922e-01	6.849922e-01	6.849922e-01
3.810000e-01	7.497351e-01	7.497351e-01	7.497351e-01
3.820000e-01	8.119576e-01	8.119576e-01	8.119576e-01
3.830000e-01	8.710742e-01	8.710742e-01	8.710742e-01
3.840000e-01	9.265353e-01	9.265353e-01	9.265353e-01
3.850000e-01	9.778316e-01	9.778316e-01	9.778316e-01
3.860000e-01	1.024499e+00	1.024499e+00	1.024499e+00
3.870000e-01	1.066122e+00	1.066122e+00	1.066122e+00
3.880000e-01	1.102338e+00	1.102338e+00	1.102338e+00
3.890000e-01	1.132839e+00	1.132839e+00	1.132839e+00
3.900000e-01	1.157377e+00	1.157377e+00	1.157377e+00
3.910000e-01	1.175763e+00	1.175763e+00	1.175763e+00
3.920000e-01	1.187868e+00	1.187868e+00	1.187868e+00
3.930000e-01	1.193627e+00	1.193627e+00	1.193627e+00
3.940000e-01	1.193039e+00	1.193039e+00	1.193039e+00
3.950000e-01	1.186162e+00	1.186162e+00	1.186162e+00
3.960000e-01	1.173119e+00	1.173119e+00	1.173119e+00
3.970000e-01	1.154091e+00	1.154091e+00	1.154091e+00
3.980000e-01	1.129318e+00	1.129318e+00	1.129318e+00
3.990000e-01	1.099094e+00	1.099094e+00	1.099094e+00
4.000000e-01	1.063768e+00	1.063768e+00	1.063768e+00
4.010000e-01	1.023734e+00	1.023734e+00	1.023734e+00
4.020000e-01	9.794346e-01	9.794346e-01	9.794346e-01
4.030000e-01	9.313488e-01	9.313488e-01	9.313488e-01
4.040000e-01	8.799926e-01	8.799926e-01	8.799926e-01
4.050000e-01	8.259110e-01	8.259110e-01	8.259110e-01
4.060000e-01	7.696734e-01	7.696734e-01	7.696734e-01
4.070000e-01	7.118675e-01	7.118675e-01	7.118675e-01
4.080000e-01	6.530933e-01	6.530933e-01	6.530933e-01
4.090000e-01	5.939571e-01	5.939571e-01	5.939571e-01
4.100000e-01	5.350654e-01	5.350654e-01	5.350654e-01
4.110000e-01	4.770188e-01	4.770188e-01	4.770188e-01
4.120000e-01	4.204060e-01	4.204060e-01	4.204060e-01
4.130000e-01	3.657977e-01	3.657977e-01	3.657977e-01
4.140000e-01	3.137409e-01	3.137409e-01	3.137409e-01
4.150000e-01	2.647538e-01	2.647538e-01	2.647538e-01
4.160000e-01	2.193202e-01	2.193202e-01	2.193202e-01
4.170000e-01	1.778849e-01	1.778849e-01	1.778849e-01
4.180000e-01	1.408492e-01	1.408492e-01	1.408492e-01
4.190000e-01	1.085671e-01	1.085671e-01	1.085671e-01
4.200000e-01	8.134175e-02	8.134175e-02	8.134175e-02
4.210000e-01	5.942263e-02	5.942263e-02	5.942263e-02
4.220000e-01	4.300305e-02	4.300305e-02	4.300305e-02
4.230000e-01	3.221859e-02	3.221859e-02	3.221859e-02
4.240000e-01	2.714591e-02	2.714591e-02	2.714591e-02
4.250000e-01	2.780229e-02	2.780229e-02	2.780229e-02
4.260000e-01	3.414578e-02	3.414578e-02	3.414578e-02
